mother_id,age,state,rural_urban,education_level,marital_status,employment_status
M3056,20,Rivers,Rural,Secondary,Single,Informal
M3057,22,Jigawa,Rural,Tertiary,Married,Informal
M3058,26,Kano,Urban,Tertiary,Married,Formal
M3059,18,Ebonyi,Urban,Secondary,Married,Informal
M3060,23,Kano,Urban,Secondary,Married,Formal
M3061,26,Delta,Rural,Tertiary,Married,Informal
M3062,23,Ebonyi,Rural,Tertiary,Single,Informal
M3063,24,Akwa_Ibom,Rural,Secondary,Married,Unemployed
M3064,22,Ogun,Urban,Secondary,Married,Informal
M3065,17,Lagos,Rural,Tertiary,Married,Student
M3066,26,Anambra,Rural,Secondary,Married,Informal
M3067,33,Imo,Urban,Tertiary,Single,Formal
M3068,25,Katsina,Rural,None,Married,Unemployed
M3069,26,Yobe,Urban,None,Married,Unemployed
M3070,28,Kebbi,Rural,None,Married,Formal
M3071,18,Katsina,Rural,None,Married,Informal
M3072,33,Plateau,Urban,None,Single,Informal
M3073,26,Oyo,Urban,None,Married,Formal
M3074,33,Kaduna,Urban,Primary,Married,Formal
M3075,21,Katsina,Urban,None,Married,Student
M3076,34,Rivers,Urban,Secondary,Single,Informal
M3077,28,Kano,Urban,Tertiary,Married,Informal
M3078,27,Rivers,Rural,Tertiary,Married,Student
M3079,26,Kano,Rural,None,Married,Unemployed
M3080,23,Anambra,Rural,Secondary,Married,Informal
M3081,31,Sokoto,Urban,Secondary,Single,Student
M3082,25,Niger,Urban,Tertiary,Married,Unemployed
M3083,15,Kano,Urban,Tertiary,Single,Informal
M3084,19,Sokoto,Urban,Secondary,Married,Informal
M3085,24,Oyo,Rural,Primary,Single,Informal
M3086,26,Lagos,Urban,Secondary,Married,Formal
M3087,24,Kwara,Rural,Primary,Married,Formal
M3088,31,Bauchi,Urban,None,Married,Informal
M3089,15,Ondo,Urban,None,Married,Formal
M3090,25,Benue,Urban,None,Married,Informal
M3091,15,Zamfara,Rural,Secondary,Married,Informal
M3092,28,Yobe,Rural,Tertiary,Single,Formal
M3093,24,Oyo,Rural,Tertiary,Married,Informal
M3094,27,Bauchi,Urban,Tertiary,Single,Unemployed
M3095,20,Kaduna,Rural,None,Married,Student
M3096,31,Zamfara,Rural,Secondary,Single,Student
M3097,30,Kaduna,Urban,Tertiary,Married,Unemployed
M3098,27,Zamfara,Urban,Tertiary,Single,Student
M3099,24,Lagos,Rural,Tertiary,Married,Informal
M3100,27,Oyo,Rural,Tertiary,Married,Informal
M3101,21,Ebonyi,Urban,Primary,Married,Informal
M3102,29,Sokoto,Rural,None,Single,Informal
M3103,33,Sokoto,Urban,Tertiary,Married,Informal
M3104,30,Akwa_Ibom,Urban,Secondary,Married,Informal
M3105,21,Jigawa,Urban,Tertiary,Married,Formal
M3106,26,Jigawa,Rural,Secondary,Married,Informal
M3107,18,Gombe,Rural,Primary,Married,Informal
M3108,27,Edo,Rural,None,Married,Formal
M3109,27,Kano,Urban,Secondary,Married,Informal
M3110,15,Rivers,Rural,None,Single,Informal
M3111,19,Osun,Rural,Secondary,Single,Formal
M3112,23,Kwara,Urban,Primary,Married,Informal
M3113,23,Katsina,Urban,Secondary,Married,Unemployed
M3114,18,Kaduna,Rural,Secondary,Married,Informal
M3115,26,Kaduna,Urban,None,Married,Informal
M3116,26,Benue,Urban,Secondary,Single,Formal
M3117,24,Kebbi,Urban,Secondary,Married,Informal
M3118,21,Ondo,Urban,Primary,Married,Informal
M3119,30,Taraba,Urban,None,Married,Informal
M3120,33,Sokoto,Urban,Tertiary,Married,Informal
M3121,22,Katsina,Rural,Secondary,Single,Informal
M3122,21,Bauchi,Urban,Tertiary,Married,Unemployed
M3123,27,Edo,Urban,Tertiary,Married,Student
M3124,23,Katsina,Rural,Tertiary,Married,Informal
M3125,24,Imo,Urban,Tertiary,Single,Unemployed
M3126,28,Kaduna,Urban,Primary,Married,Informal
M3127,15,Jigawa,Urban,Primary,Married,Informal
M3128,31,Kano,Urban,Secondary,Married,Informal
M3129,25,Kwara,Rural,Tertiary,Married,Informal
M3130,22,Adamawa,Rural,Primary,Married,Informal
M3131,24,Edo,Rural,Secondary,Married,Informal
M3132,24,Benue,Rural,Tertiary,Married,Unemployed
M3133,16,Kogi,Urban,Tertiary,Married,Unemployed
M3134,32,Nasarawa,Urban,None,Single,Informal
M3135,25,Adamawa,Urban,Secondary,Married,Informal
M3136,27,Rivers,Rural,Tertiary,Married,Formal
M3137,29,Gombe,Rural,Secondary,Married,Unemployed
M3138,19,Delta,Urban,Tertiary,Married,Informal
M3139,27,Ogun,Urban,Tertiary,Married,Unemployed
M3140,23,Sokoto,Urban,Tertiary,Married,Informal
M3141,29,Sokoto,Rural,Tertiary,Married,Student
M3142,15,Adamawa,Rural,Primary,Married,Informal
M3143,24,Oyo,Urban,None,Married,Informal
M3144,21,Enugu,Urban,Secondary,Married,Informal
M3145,27,Edo,Urban,Tertiary,Widowed,Informal
M3146,27,Kano,Rural,Secondary,Married,Informal
M3147,21,Niger,Rural,Secondary,Married,Informal
M3148,21,Bauchi,Urban,Tertiary,Divorced,Formal
M3149,24,Rivers,Urban,Tertiary,Married,Informal
M3150,20,Bayelsa,Urban,Secondary,Single,Informal
M3151,29,Zamfara,Urban,Secondary,Married,Student
M3152,23,Kaduna,Rural,Secondary,Married,Unemployed
M3153,15,Oyo,Rural,Secondary,Single,Unemployed
M3154,23,Ebonyi,Urban,Secondary,Widowed,Student
M3155,19,Kaduna,Rural,Secondary,Married,Informal
M3156,16,Lagos,Rural,Tertiary,Single,Informal
M3157,18,Borno,Urban,Tertiary,Single,Unemployed
M3158,25,Cross_River,Urban,None,Married,Informal
M3159,31,Oyo,Rural,Secondary,Married,Informal
M3160,26,Ogun,Rural,Tertiary,Married,Informal
M3161,21,Ondo,Urban,Secondary,Single,Unemployed
M3162,27,Rivers,Rural,Secondary,Married,Unemployed
M3163,22,Oyo,Urban,Tertiary,Married,Informal
M3164,21,Katsina,Urban,None,Married,Unemployed
M3165,19,Benue,Urban,Primary,Married,Informal
M3166,16,Enugu,Urban,None,Married,Informal
M3167,23,Kano,Rural,Tertiary,Married,Student
M3168,25,Bayelsa,Urban,Secondary,Married,Formal
M3169,24,Plateau,Rural,Secondary,Married,Informal
M3170,22,Rivers,Urban,Secondary,Single,Unemployed
M3171,20,Adamawa,Urban,Secondary,Married,Informal
M3172,28,Borno,Rural,Tertiary,Married,Unemployed
M3173,18,Oyo,Urban,Secondary,Married,Informal
M3174,28,Plateau,Rural,Tertiary,Single,Unemployed
M3175,19,Delta,Urban,Tertiary,Single,Formal
M3176,21,Kano,Rural,None,Married,Informal
M3177,17,Sokoto,Urban,Secondary,Married,Informal
M3178,22,Niger,Rural,Secondary,Married,Unemployed
M3179,29,Edo,Urban,Tertiary,Married,Informal
M3180,27,Oyo,Rural,Tertiary,Married,Informal
M3181,29,Kano,Urban,Secondary,Single,Informal
M3182,27,Lagos,Urban,Tertiary,Married,Formal
M3183,19,Bauchi,Urban,Tertiary,Married,Formal
M3184,23,Adamawa,Rural,Tertiary,Married,Formal
M3185,21,Jigawa,Urban,Secondary,Married,Informal
M3186,31,Kogi,Rural,Tertiary,Married,Informal
M3187,19,Borno,Rural,Tertiary,Married,Informal
M3188,29,Rivers,Rural,Tertiary,Single,Informal
M3189,29,Kebbi,Urban,Secondary,Married,Formal
M3190,34,Imo,Urban,Secondary,Widowed,Formal
M3191,22,Benue,Urban,Secondary,Single,Formal
M3192,28,Rivers,Urban,Primary,Married,Informal
M3193,36,Ogun,Urban,Secondary,Married,Formal
M3194,21,Nasarawa,Rural,Tertiary,Married,Informal
M3195,17,Edo,Urban,Tertiary,Married,Student
M3196,15,Jigawa,Urban,Secondary,Widowed,Informal
M3197,28,Benue,Urban,Tertiary,Married,Informal
M3198,15,Kebbi,Rural,Secondary,Married,Student
M3199,23,Yobe,Urban,Secondary,Single,Student
M3200,27,Plateau,Rural,Tertiary,Married,Informal
M3201,25,Lagos,Urban,Secondary,Married,Formal
M3202,27,Lagos,Rural,Tertiary,Married,Unemployed
M3203,26,Ebonyi,Urban,Secondary,Married,Informal
M3204,31,Kaduna,Rural,Tertiary,Married,Formal
M3205,20,Adamawa,Rural,Primary,Married,Unemployed
M3206,21,Osun,Urban,Secondary,Married,Student
M3207,21,Ondo,Urban,Secondary,Married,Informal
M3208,29,Abia,Urban,Tertiary,Married,Informal
M3209,29,Sokoto,Urban,None,Single,Informal
M3210,27,Lagos,Urban,Secondary,Married,Informal
M3211,30,Kogi,Rural,Secondary,Married,Informal
M3212,19,Abia,Rural,Tertiary,Married,Formal
M3213,33,Ebonyi,Rural,Tertiary,Married,Unemployed
M3214,32,Oyo,Urban,Primary,Married,Formal
M3215,28,Enugu,Rural,None,Single,Formal
M3216,33,Yobe,Rural,Tertiary,Married,Informal
M3217,16,Lagos,Rural,Secondary,Married,Informal
M3218,22,Kaduna,Urban,None,Married,Informal
M3219,21,Jigawa,Urban,None,Married,Informal
M3220,28,Imo,Rural,None,Single,Informal
M3221,19,Delta,Urban,Tertiary,Married,Informal
M3222,28,Kano,Urban,Primary,Married,Unemployed
M3223,31,Lagos,Urban,Secondary,Married,Informal
M3224,28,Oyo,Urban,Tertiary,Single,Unemployed
M3225,26,Jigawa,Rural,Secondary,Married,Informal
M3226,20,Bauchi,Urban,None,Married,Informal
M3227,20,Kano,Rural,Tertiary,Married,Formal
M3228,31,Lagos,Urban,None,Married,Informal
M3229,28,Plateau,Urban,None,Single,Informal
M3230,24,Jigawa,Rural,None,Married,Informal
M3231,22,Lagos,Urban,Primary,Married,Informal
M3232,15,Kwara,Rural,Tertiary,Married,Informal
M3233,19,Enugu,Rural,None,Married,Informal
M3234,34,Bauchi,Urban,Primary,Married,Unemployed
M3235,18,Akwa_Ibom,Urban,Tertiary,Married,Informal
M3236,25,Zamfara,Urban,Secondary,Single,Informal
M3237,30,Lagos,Urban,Secondary,Married,Informal
M3238,18,Rivers,Urban,Secondary,Married,Informal
M3239,25,Ebonyi,Rural,Secondary,Single,Formal
M3240,29,Niger,Rural,Secondary,Married,Informal
M3241,25,Rivers,Rural,Secondary,Married,Formal
M3242,39,Enugu,Rural,Primary,Married,Formal
M3243,16,Benue,Urban,Secondary,Single,Informal
M3244,30,Ondo,Urban,Secondary,Married,Unemployed
M3245,24,Sokoto,Urban,Secondary,Married,Informal
M3246,28,Oyo,Rural,Secondary,Married,Formal
M3247,27,Oyo,Urban,None,Single,Unemployed
M3248,21,Kogi,Urban,Secondary,Widowed,Student
M3249,26,Lagos,Urban,None,Married,Informal
M3250,15,Nasarawa,Urban,Secondary,Married,Formal
M3251,28,Niger,Urban,None,Married,Informal
M3252,26,Lagos,Urban,Tertiary,Married,Informal
M3253,28,Zamfara,Rural,Tertiary,Married,Unemployed
M3254,30,Ebonyi,Urban,Secondary,Married,Formal
M3255,26,Kaduna,Rural,Secondary,Married,Student
M3256,25,Jigawa,Rural,None,Married,Unemployed
M3257,20,Adamawa,Rural,Secondary,Married,Formal
M3258,21,Niger,Rural,Secondary,Married,Informal
M3259,30,Kebbi,Urban,Secondary,Married,Student
M3260,32,Borno,Urban,Tertiary,Married,Student
M3261,23,Niger,Rural,Secondary,Single,Formal
M3262,25,Cross_River,Urban,None,Married,Informal
M3263,20,Katsina,Urban,None,Married,Formal
M3264,30,Osun,Rural,Secondary,Widowed,Informal
M3265,28,Sokoto,Urban,Tertiary,Married,Formal
M3266,34,Lagos,Urban,Secondary,Married,Informal
M3267,20,Kano,Rural,Secondary,Married,Unemployed
M3268,23,Plateau,Rural,None,Married,Informal
M3269,26,Plateau,Urban,Tertiary,Married,Informal
M3270,28,Rivers,Rural,Tertiary,Married,Unemployed
M3271,23,Borno,Urban,Tertiary,Married,Unemployed
M3272,20,Bauchi,Rural,Secondary,Married,Informal
M3273,29,Bauchi,Rural,Tertiary,Married,Informal
M3274,28,Ebonyi,Urban,Primary,Married,Unemployed
M3275,20,Oyo,Urban,Tertiary,Married,Student
M3276,31,Ondo,Rural,None,Married,Student
M3277,30,Borno,Urban,Secondary,Married,Informal
M3278,25,Nasarawa,Rural,Tertiary,Married,Informal
M3279,25,Gombe,Urban,Tertiary,Married,Informal
M3280,27,Anambra,Urban,Primary,Single,Formal
M3281,20,Imo,Urban,Secondary,Married,Informal
M3282,25,Ogun,Rural,None,Married,Informal
M3283,15,Enugu,Urban,None,Single,Unemployed
M3284,29,Osun,Urban,Tertiary,Married,Formal
M3285,17,Gombe,Urban,Tertiary,Single,Informal
M3286,32,Ebonyi,Urban,Tertiary,Married,Formal
M3287,23,Ekiti,Rural,Secondary,Single,Informal
M3288,23,Plateau,Urban,Secondary,Married,Informal
M3289,21,Kano,Urban,Secondary,Married,Formal
M3290,23,Rivers,Urban,Secondary,Married,Informal
M3291,32,Kebbi,Rural,Secondary,Married,Informal
M3292,15,Taraba,Urban,Tertiary,Single,Unemployed
M3293,31,Anambra,Rural,Secondary,Married,Unemployed
M3294,26,Rivers,Urban,None,Married,Formal
M3295,18,Kano,Urban,Secondary,Single,Formal
M3296,19,Rivers,Rural,Secondary,Married,Formal
M3297,33,Jigawa,Rural,Secondary,Married,Informal
M3298,20,Enugu,Rural,Tertiary,Divorced,Informal
M3299,19,Akwa_Ibom,Rural,Primary,Married,Informal
M3300,30,Plateau,Urban,Primary,Married,Informal
M3301,26,Bayelsa,Urban,Primary,Married,Formal
M3302,20,Borno,Rural,Secondary,Married,Informal
M3303,26,Kaduna,Urban,None,Married,Formal
M3304,19,Kebbi,Urban,Primary,Married,Formal
M3305,30,Sokoto,Rural,Tertiary,Married,Formal
M3306,30,Kano,Urban,Primary,Married,Formal
M3307,27,FCT,Rural,Secondary,Married,Unemployed
M3308,26,Niger,Urban,None,Married,Unemployed
M3309,33,Osun,Rural,Tertiary,Single,Informal
M3310,24,Kano,Rural,Tertiary,Married,Informal
M3311,19,Lagos,Urban,Tertiary,Married,Informal
M3312,27,Borno,Urban,Tertiary,Married,Student
M3313,35,Lagos,Urban,None,Single,Unemployed
M3314,19,Abia,Urban,Primary,Single,Informal
M3315,23,Edo,Rural,Secondary,Married,Formal
M3316,27,Ondo,Urban,Secondary,Married,Informal
M3317,24,Benue,Urban,Tertiary,Married,Informal
M3318,20,Ondo,Urban,Primary,Single,Unemployed
M3319,30,Kano,Urban,Secondary,Married,Informal
M3320,36,Ondo,Rural,Tertiary,Married,Formal
M3321,25,Anambra,Urban,Tertiary,Widowed,Informal
M3322,20,Kwara,Rural,None,Married,Student
M3323,17,Lagos,Rural,None,Married,Unemployed
M3324,26,Kaduna,Urban,Tertiary,Single,Informal
M3325,30,Yobe,Rural,Tertiary,Married,Formal
M3326,27,Jigawa,Rural,Secondary,Married,Unemployed
M3327,24,Adamawa,Rural,Secondary,Married,Unemployed
M3328,22,Borno,Urban,Secondary,Married,Informal
M3329,19,Jigawa,Urban,Secondary,Married,Formal
M3330,29,Abia,Urban,None,Married,Unemployed
M3331,29,Gombe,Rural,Secondary,Married,Informal
M3332,17,Oyo,Rural,Secondary,Married,Student
M3333,32,Borno,Rural,Secondary,Married,Formal
M3334,27,Lagos,Urban,None,Married,Formal
M3335,31,Lagos,Rural,Secondary,Married,Unemployed
M3336,18,Delta,Rural,Primary,Married,Informal
M3337,18,Nasarawa,Rural,Secondary,Married,Student
M3338,24,Imo,Urban,Secondary,Married,Student
M3339,27,Bauchi,Rural,None,Married,Informal
M3340,33,Jigawa,Rural,Primary,Married,Formal
M3341,28,Kebbi,Rural,Tertiary,Married,Informal
M3342,23,Benue,Rural,Secondary,Married,Formal
M3343,19,Oyo,Urban,Secondary,Married,Informal
M3344,31,Enugu,Urban,Tertiary,Married,Unemployed
M3345,20,Ekiti,Rural,Tertiary,Married,Formal
M3346,33,Niger,Urban,Tertiary,Single,Informal
M3347,23,Kogi,Urban,None,Single,Unemployed
M3348,32,Gombe,Urban,Primary,Married,Informal
M3349,28,Rivers,Rural,Secondary,Single,Informal
M3350,24,Zamfara,Rural,Secondary,Single,Unemployed
M3351,22,Imo,Urban,Secondary,Married,Formal
M3352,23,Sokoto,Urban,Tertiary,Single,Informal
M3353,27,Imo,Urban,Secondary,Married,Informal
M3354,25,Borno,Rural,Primary,Single,Informal
M3355,22,Yobe,Rural,None,Married,Informal
M3356,24,Sokoto,Urban,Tertiary,Married,Informal
M3357,25,Kaduna,Rural,Primary,Widowed,Formal
M3358,15,Delta,Rural,Secondary,Married,Unemployed
M3359,27,Niger,Urban,Secondary,Married,Unemployed
M3360,20,Bayelsa,Rural,Primary,Married,Formal
M3361,19,Ogun,Rural,None,Married,Informal
M3362,16,Kebbi,Rural,None,Married,Formal
M3363,16,Benue,Urban,Tertiary,Married,Informal
M3364,18,Jigawa,Rural,None,Married,Unemployed
M3365,21,Lagos,Urban,None,Married,Unemployed
M3366,34,Adamawa,Rural,Tertiary,Single,Unemployed
M3367,22,Rivers,Rural,None,Married,Formal
M3368,25,Ebonyi,Rural,Secondary,Married,Informal
M3369,27,Katsina,Urban,Secondary,Married,Informal
M3370,25,Akwa_Ibom,Rural,None,Married,Informal
M3371,24,Zamfara,Rural,Tertiary,Married,Informal
M3372,19,Lagos,Rural,None,Married,Informal
M3373,32,Lagos,Urban,Tertiary,Single,Informal
M3374,34,Adamawa,Rural,Tertiary,Married,Informal
M3375,16,Nasarawa,Rural,Tertiary,Married,Formal
M3376,19,Kaduna,Urban,Primary,Married,Informal
M3377,23,Jigawa,Rural,Secondary,Married,Unemployed
M3378,20,Katsina,Urban,Secondary,Single,Formal
M3379,27,Kano,Rural,None,Married,Informal
M3380,21,Benue,Urban,Secondary,Married,Unemployed
M3381,35,Nasarawa,Rural,Secondary,Married,Informal
M3382,30,Lagos,Urban,Secondary,Married,Unemployed
M3383,26,Enugu,Urban,Tertiary,Married,Informal
M3384,30,Lagos,Urban,None,Married,Informal
M3385,30,Lagos,Urban,None,Married,Informal
M3386,22,Edo,Urban,Secondary,Married,Unemployed
M3387,20,Kogi,Urban,Tertiary,Single,Informal
M3388,25,Bayelsa,Rural,None,Married,Unemployed
M3389,29,Oyo,Urban,Secondary,Married,Informal
M3390,25,Bauchi,Rural,Tertiary,Married,Student
M3391,17,Niger,Rural,Secondary,Single,Unemployed
M3392,20,Bauchi,Urban,Primary,Married,Informal
M3393,24,Bauchi,Urban,Tertiary,Married,Informal
M3394,24,Bauchi,Urban,Tertiary,Married,Informal
M3395,34,Borno,Urban,Secondary,Married,Formal
M3396,18,Borno,Urban,Primary,Married,Informal
M3397,27,Ebonyi,Rural,Primary,Married,Informal
M3398,32,Katsina,Rural,None,Married,Informal
M3399,36,Borno,Rural,Secondary,Single,Student
M3400,22,Niger,Urban,Tertiary,Married,Informal
M3401,27,Ekiti,Rural,Tertiary,Single,Formal
M3402,27,Adamawa,Rural,None,Single,Formal
M3403,25,Kano,Rural,Secondary,Married,Unemployed
M3404,24,Borno,Urban,Tertiary,Married,Informal
M3405,27,Taraba,Rural,Secondary,Single,Unemployed
M3406,15,Gombe,Urban,Secondary,Single,Unemployed
M3407,28,Abia,Urban,Tertiary,Married,Unemployed
M3408,25,Lagos,Urban,Tertiary,Single,Informal
M3409,23,Sokoto,Rural,None,Married,Formal
M3410,35,Plateau,Urban,Secondary,Single,Informal
M3411,21,Lagos,Urban,Tertiary,Married,Informal
M3412,22,Benue,Rural,Tertiary,Single,Unemployed
M3413,34,Anambra,Urban,Secondary,Married,Informal
M3414,20,Kano,Urban,Tertiary,Married,Student
M3415,22,Niger,Urban,Primary,Married,Unemployed
M3416,24,Bauchi,Rural,Secondary,Married,Informal
M3417,29,Ebonyi,Rural,Primary,Single,Informal
M3418,26,Delta,Urban,Tertiary,Widowed,Unemployed
M3419,18,Zamfara,Urban,Secondary,Single,Formal
M3420,22,Enugu,Urban,None,Married,Informal
M3421,21,Kano,Rural,None,Married,Informal
M3422,24,Bauchi,Urban,None,Married,Formal
M3423,27,Borno,Urban,Tertiary,Married,Unemployed
M3424,27,Adamawa,Rural,None,Married,Unemployed
M3425,16,Ekiti,Rural,Secondary,Married,Informal
M3426,30,Oyo,Rural,Secondary,Widowed,Informal
M3427,26,Enugu,Rural,Secondary,Married,Formal
M3428,31,Ogun,Urban,Secondary,Widowed,Formal
M3429,27,Anambra,Urban,Tertiary,Married,Formal
M3430,30,Ondo,Rural,Tertiary,Married,Informal
M3431,27,Akwa_Ibom,Rural,Secondary,Married,Student
M3432,31,Plateau,Urban,Secondary,Married,Informal
M3433,27,Lagos,Urban,Secondary,Married,Informal
M3434,24,Benue,Rural,Secondary,Married,Informal
M3435,36,Imo,Urban,Tertiary,Married,Unemployed
M3436,29,Kaduna,Urban,Secondary,Married,Unemployed
M3437,27,Kwara,Rural,Secondary,Married,Informal
M3438,18,Rivers,Urban,Tertiary,Widowed,Informal
M3439,18,Anambra,Urban,Secondary,Married,Informal
M3440,26,Oyo,Rural,Secondary,Married,Informal
M3441,25,Borno,Urban,Tertiary,Married,Informal
M3442,21,Kaduna,Urban,Secondary,Married,Informal
M3443,25,Yobe,Urban,Secondary,Married,Informal
M3444,32,Edo,Urban,Secondary,Married,Unemployed
M3445,28,Jigawa,Rural,Secondary,Married,Formal
M3446,19,Plateau,Urban,None,Married,Unemployed
M3447,24,Oyo,Urban,Secondary,Single,Informal
M3448,20,Lagos,Urban,Secondary,Married,Informal
M3449,23,Oyo,Urban,Secondary,Widowed,Unemployed
M3450,22,Bauchi,Urban,Secondary,Married,Informal
M3451,22,Niger,Urban,Primary,Married,Student
M3452,18,Akwa_Ibom,Rural,Primary,Married,Formal
M3453,24,Taraba,Urban,Primary,Married,Informal
M3454,22,Benue,Urban,Primary,Married,Informal
M3455,15,Kaduna,Urban,Secondary,Married,Unemployed
M3456,35,Kebbi,Urban,Secondary,Married,Unemployed
M3457,30,Oyo,Urban,Tertiary,Married,Informal
M3458,23,Nasarawa,Urban,Tertiary,Single,Informal
M3459,25,Borno,Urban,Secondary,Married,Unemployed
M3460,19,Jigawa,Urban,Secondary,Married,Unemployed
M3461,33,Imo,Urban,Secondary,Married,Informal
M3462,34,Adamawa,Urban,Tertiary,Married,Formal
M3463,25,Nasarawa,Urban,Secondary,Married,Formal
M3464,30,Plateau,Rural,Secondary,Married,Informal
M3465,25,Yobe,Rural,Primary,Married,Formal
M3466,18,Bayelsa,Urban,Secondary,Married,Informal
M3467,22,Sokoto,Urban,Secondary,Married,Informal
M3468,25,Bauchi,Urban,Tertiary,Married,Formal
M3469,22,Kaduna,Rural,Tertiary,Married,Informal
M3470,23,Akwa_Ibom,Rural,None,Married,Formal
M3471,24,Ebonyi,Rural,Tertiary,Widowed,Informal
M3472,24,FCT,Rural,Primary,Married,Unemployed
M3473,25,Niger,Urban,Secondary,Single,Unemployed
M3474,19,Lagos,Rural,Secondary,Married,Informal
M3475,21,Ondo,Urban,Secondary,Married,Informal
M3476,18,Kebbi,Urban,Secondary,Married,Informal
M3477,29,Katsina,Rural,Tertiary,Married,Formal
M3478,15,Zamfara,Rural,Secondary,Married,Informal
M3479,30,Lagos,Rural,Primary,Married,Informal
M3480,31,Gombe,Rural,Tertiary,Divorced,Formal
M3481,23,Katsina,Urban,Tertiary,Single,Informal
M3482,15,Niger,Urban,Secondary,Married,Informal
M3483,23,Anambra,Rural,Primary,Married,Informal
M3484,24,Lagos,Rural,Tertiary,Married,Informal
M3485,19,Delta,Urban,Tertiary,Widowed,Formal
